document_id,company_code,fiscal_year,fiscal_period,posting_date,semantic_scenario_id,business_process,document_type,source,counterparty_type,reference,line_count,debit_total,credit_total,top_gl_accounts,line_text_sample
782a8f00-eaba-43b4-8b80-d1bc348ca938,C001,2023,8,2023-08-18 20:36:14,H2R_PAYROLL_ACCRUAL,H2R,HR,manual,TaxAuthority,EXP-C001-2023-000600-C001-2023-HR-002600,2,393721.0,393721.0,"5200,2210",직접 인건비 [HR] | 임직원 복지비 ref-HR
1f73db5a-d8e7-4695-89ca-ea6f2f6360bf,C001,2023,2,2023-02-28 12:16:18,H2R_PAYROLL_ACCRUAL,H2R,HR,recurring,Employee,EXP-C001-2023-001087-C001-2023-HR-000589,2,349120451.0,349120451.0,"5200,2120",withholding tax payment run | 4대보험 회사부담분 [HR]
9a9be3ca-3d91-4ad4-9b40-e31eebab9f3d,C001,2024,7,2024-07-08 16:06:30,H2R_PAYROLL_PAYMENT,H2R,BK,adjustment,TaxAuthority,EXP-C001-2024-000325,2,295500.0,295500.0,"2120,1000",급여 이체 ref-BK | 급여 대금 지급 ref-BK
70cdf6b3-18f8-449a-883c-697553513085,C001,2022,11,2022-11-25 09:52:13,H2R_PAYROLL_PAYMENT,H2R,BK,automated,PayrollProvider,EXP-C001-2022-000457,2,348789.0,348789.0,"2120,1000",급여 대금 지급 [BK] | 급여 이체 ref-BK
4c71ef49-80f6-4514-8258-024b42965b02,C001,2024,12,2024-12-26 17:46:38,H2R_PAYROLL_PAYMENT,H2R,BK,manual,PayrollProvider,EXP-C001-2024-000359-C001-2024-BK-007888,2,65830.0,65830.0,"2210,1000",급여 미지급금 반제 [BK] | C001:급여 미지급금 반제
19c66485-337e-4d0f-a854-9211e8b021e4,C001,2024,6,2024-06-27 16:21:35,H2R_PAYROLL_PAYMENT,H2R,BK,recurring,Employee,EXP-C001-2024-001259,3,904634.0,904634.0,"1000,2210",C001:급여 대금 지급 | 급여 미지급금 반제 ref-BK | 급여 이체 [BK]
cbebbab6-ce85-4dea-bf6f-fea9c2e1a77d,C001,2022,9,2022-09-29 11:12:52,H2R_PAYROLL_PAYMENT,H2R,HR,adjustment,Employee,EXP-C001-2022-000661,6,2604841.0,2604841.0,"2210,1000",급여 이체 | C001:급여 미지급금 반제 | 급여 대금 지급 ref-HR | 원천세 납부 [HR]
c0496b84-11be-460d-800f-14eb12d0a17c,C001,2023,6,2023-06-27 13:46:05,H2R_PAYROLL_PAYMENT,H2R,HR,automated,Employee,EXP-C001-2023-000476-C001-2023-HR-001985,4,1942467.0,1942467.0,"1000,2210,2120",원천세 납부 [HR] | 급여 미지급금 반제 [HR] | 급여 미지급금 반제 ref-HR | 급여 미지급금 반제
4c098678-30ab-4aaf-bd56-7e2b0031ecc1,C001,2024,10,2024-10-14 10:34:42,H2R_PAYROLL_PAYMENT,H2R,HR,manual,TaxAuthority,EXP-C001-2024-000981-C001-2024-HR-003375,2,3685760.0,3685760.0,"2120,1000",원천세 납부 [HR]
7f834ffc-6468-479b-bfdc-e45b365ea3d2,C001,2023,8,2023-08-13 16:30:46,H2R_PAYROLL_PAYMENT,H2R,HR,recurring,TaxAuthority,EXP-C001-2023-000711,2,111632.0,111632.0,"2120,1000",C001:급여 대금 지급 | C001:급여 미지급금 반제
2d198342-190c-423a-8253-6616c8f8fcda,C001,2022,6,2022-06-24 11:26:33,H2R_PAYROLL_PAYMENT,H2R,KZ,adjustment,PayrollProvider,EXP-C001-2022-001000,2,236648.0,236648.0,"2120,1000",급여 미지급금 반제 ref-KZ | 급여 미지급금 반제
c94d1f25-5fb3-4f5e-9246-deebdca580fb,C001,2022,10,2022-10-27 18:21:42,H2R_PAYROLL_PAYMENT,H2R,KZ,automated,PayrollProvider,,3,4459526.0,4459526.0,"1000,2120",급여 미지급금 반제 ref-KZ | 급여 대금 지급 [KZ] | 원천세 납부 ref-KZ
b6979f74-0900-49b9-9fd1-188602012ae9,C001,2023,4,2023-04-26 10:32:04,H2R_PAYROLL_PAYMENT,H2R,KZ,manual,TaxAuthority,EXP-C001-2023-0000408,2,173186267.0,173186267.0,"2210,1000",급여 미지급금 반제 [KZ] | 급여 대금 지급 [KZ]
5bc17acd-3220-4915-9782-dc52fccad439,C001,2023,12,2023-12-30 08:46:26,H2R_PAYROLL_PAYMENT,H2R,KZ,recurring,Bank,EXP-C001-2023-000815-C001-2023-KZ-002477,3,636571.0,636571.0,"1000,2120",payroll payment run | C001:급여 미지급금 반제 | 원천세 납부 [KZ]
019f6625-1734-7083-9032-15430cecaa26,C001,2024,4,2024-04-25 04:16:04,H2R_PAYROLL_PAYMENT,H2R,SA,automated,PayrollProvider,PAYRUN-202404-C001-2024,141,1927602426.0,1927602426.0,"2120,2210,1000",급여 대금 지급 [HR] | 급여 이체 [KZ] | 급여 미지급금 반제 ref-BK | 급여 이체
de4481af-daf0-4525-824d-5bd11c50060d,C001,2024,2,2024-02-27 13:58:22,O2C_CASH_RECEIPT,O2C,BK,adjustment,Customer,SO-C001-2024-002366,2,4625436.0,4625436.0,"1000,1100",C001:매출채권 회수 | 매출채권 회수 ref-BK
9e3f441a-7b89-4916-bd1f-b64c33db175a,C001,2022,11,2022-11-30 11:26:49,O2C_CASH_RECEIPT,O2C,BK,automated,Customer,SO-C001-2022-001645,2,683301.0,683301.0,"1000,1100",C001:고객 입금 반제 | 매출채권 회수
e3c25caf-4da5-447d-a2a9-2eb1e3e63858,C001,2022,11,2022-11-18 09:08:12,O2C_CASH_RECEIPT,O2C,BK,manual,Customer,SO-C001-2022-002118,2,3323921.0,3323921.0,"1000,1100",고객 대금 수금 [BK] | 매출채권 회수 [BK]
bfea03a2-2929-4581-97f5-4541855c4887,C001,2022,9,2022-09-19 10:12:34,O2C_CASH_RECEIPT,O2C,BK,recurring,Customer,SO-C001-2022-000177-C001-2022-BK-005633,2,1326000.0,1326000.0,"1000,1100",매출채권 회수 ref-BK | 고객 대금 수금 ref-BK
ba7d3e9f-880d-4f3c-8836-12b441b93bd7,C001,2022,3,2022-03-28 18:50:51,O2C_CASH_RECEIPT,O2C,DZ,adjustment,Customer,,2,13687974.0,13687974.0,"1000,1100",고객 입금 반제 | 고객 대금 수금 ref-DZ
92c97884-c964-4ff9-aedc-38e7c5c97b10,C001,2023,10,2023-10-03 11:23:22,O2C_CASH_RECEIPT,O2C,DZ,automated,Customer,SO-C001-2023-002135-C001-2023-DZ-001762,2,2300238.0,2300238.0,"1000,1100",매출채권 회수 [DZ] | 매출채권 회수 ref-DZ
ee8df358-58f8-4123-9ec5-b7514208e8ab,C001,2024,10,2024-10-29 16:31:02,O2C_CASH_RECEIPT,O2C,DZ,manual,Customer,SO-C001-2024-002566,2,454000.0,454000.0,"1000,1100",고객 대금 수금 [DZ] | C001:매출채권 회수
40bb9c12-1b02-4725-84c7-b088a1aeee99,C001,2024,7,2024-07-11 18:10:44,O2C_CASH_RECEIPT,O2C,DZ,recurring,Customer,SO-C001-2024-000415-C001-2024-DZ-001279,2,204300.0,204300.0,"1000,1100",C001:매출채권 회수 | 고객 대금 수금 [DZ]
be60e136-fdb4-48f3-8948-73cc40242db9,C001,2022,12,2022-12-09 13:28:26,O2C_CUSTOMER_INVOICE,O2C,DR,adjustment,Customer,SO-C001-2022-001782-C001-2022-DR-021439,3,1958000.0,1958000.0,"1100,4100,2110",C001:제품 매출 | 고객 매출 청구 [DR] | 
4f367c71-13e7-43dc-9057-797c9b69620e,C001,2024,11,2024-11-27 16:01:20,O2C_CUSTOMER_INVOICE,O2C,DR,automated,Customer,SO-C001-2024-002461-C001-2024-DR-021096,3,1632400.0,1632400.0,"1100,4000,2110",고객 매출 청구 | 제품 매출 ref-DR | 매출세액
05f9e8a0-1899-4910-b352-6d8528d96eda,C001,2022,11,2022-11-14 18:05:41,O2C_CUSTOMER_INVOICE,O2C,DR,manual,Customer,SO-C001-2022-001265-C001-2022-DR-019929,3,60060.0,60060.0,"1100,4100,2110", | 제품 매출 [DR] | 매출세액
322505fc-c36d-49ff-824b-3237188cc97f,C001,2023,6,2023-06-08 21:56:24,O2C_CUSTOMER_INVOICE,O2C,DR,recurring,Customer,,7,1830435.0,1830435.0,"1100,4000,4100,2110",제품 매출 [DR] | 매출채권 인식 ref-DR | 매출채권 인식 [DR] | C001:고객 매출 청구
98256edb-ed57-49bd-98cd-291bd7be1cac,C001,2022,12,2022-12-30 05:29:23,P2P_PAYMENT,P2P,BK,adjustment,VendorUtilities,PO-C001-2022-000351-C001-2022-BK-008079,4,86393996.0,86393996.0,"1000,2200,2000",매입채무 결제 [BK] | 구매대금 지급 ref-BK | 거래처 대금 지급 [BK] | 거래처 대금 지급 ref-BK
77b1e5a8-cd11-44e5-8ba7-13fdfca09d47,C001,2022,12,2022-12-13 08:43:11,P2P_PAYMENT,P2P,BK,automated,VendorOfficeSupplies,PO-C001-2022-000455,2,456058.0,456058.0,"2900,1000",거래처 대금 지급 ref-BK | 매입채무 결제
acf1df4b-25e2-4440-9d6a-128333bc0741,C001,2022,4,2022-04-22 00:06:18,P2P_PAYMENT,P2P,BK,manual,VendorUtilities,PO-C001-2022-000618-C001-2022-BK-002379,2,4429163.0,4429163.0,"2000,1000",구매대금 지급 ref-BK | 거래처 대금 지급 ref-BK
f302fa0c-197b-456b-b589-5a22fa11a4e1,C001,2023,12,2023-12-01 17:23:03,P2P_PAYMENT,P2P,BK,recurring,VendorUtilities,PO-C001-2023-000015-C001-2023-BK-007362,2,291895721.0,291895721.0,"2200,1000",구매대금 지급 ref-BK | 거래처 대금 지급 [BK]
2995d807-a655-44d2-8c41-2b50779bb31f,C001,2023,10,2023-10-17 16:44:30,P2P_PAYMENT,P2P,KZ,adjustment,VendorRawMaterial,,2,4699162.0,4699162.0,"2900,1000",구매대금 지급 | 매입채무 결제 ref-KZ
c45ce624-e813-4623-a900-0e5490050d2e,C001,2023,3,2023-03-07 11:21:02,P2P_PAYMENT,P2P,KZ,automated,VendorOfficeSupplies,PO-C001-2023-000005-C001-2023-KZ-000436,2,7480.0,7480.0,"2000,1000",거래처 대금 지급 | 거래처 대금 지급 ref-KZ
94667a87-23e0-4663-b6e9-8ee80aea92fe,C001,2024,11,2024-11-15 15:23:36,P2P_PAYMENT,P2P,KZ,manual,VendorRawMaterial,PO-C001-2024-000206,2,2800400.0,2800400.0,"2900,1000",매입채무 결제 [KZ] | 매입채무 결제 ref-KZ
2099f9ce-471d-4bc1-98c5-e5b4609d1e96,C001,2022,8,2022-08-10 16:41:05,P2P_PAYMENT,P2P,KZ,recurring,VendorRawMaterial,PO-C001-2022-000320-C001-2022-KZ-001470,2,41394.0,41394.0,"2900,1000",C001:거래처 대금 지급 | 
019f6625-1845-7d12-b47d-f52c9b973832,C001,2022,6,2022-06-19 04:54:06,P2P_PAYMENT,P2P,SA,automated,VendorOfficeSupplies,PAYB-202206-C001-2024,131,1893415452.0,1893415452.0,"2000,2900,2200,1000",구매대금 지급 ref-KZ | 매입채무 결제 [BK] | C001:거래처 대금 지급 | 구매대금 지급 [KZ]
de1b7988-9bcd-404d-9601-0939650a4991,C001,2024,5,2024-05-26 21:15:06,P2P_VENDOR_INVOICE,P2P,KR,adjustment,VendorUtilities,PO-C001-2024-000026-C001-2024-KR-003003,3,54065.0,54065.0,"6400,2200,1160",전력요금 ref-KR | 전력요금 | 매입세액
6eb2dd24-cd04-49ad-9067-8113c1568b02,C001,2023,6,2023-06-29 11:15:15,P2P_VENDOR_INVOICE,P2P,KR,automated,VendorRawMaterial,PO-C001-2023-000059-C001-2023-KR-003837,2,1414000.0,1414000.0,"1200,2200",원자재 입고 | 원자재 입고 [KR]
b0ea85aa-3871-4da0-b4e5-d0f2b38e62be,C001,2022,7,2022-07-20 03:31:23,P2P_VENDOR_INVOICE,P2P,KR,manual,VendorOfficeSupplies,PO-C001-2022-000547-C001-2022-KR-004265,7,667736.0,667736.0,"6500,2200,2000,2900,1160",복사용지 및 토너 구입 ref-KR | C001:사무용품 구매 | 사무용품 구매 | 복사용지 및 토너 구입 [KR]
48f5cc03-3c7d-42f4-aaa5-6885ca698aa6,C001,2023,10,2023-10-11 11:09:09,P2P_VENDOR_INVOICE,P2P,KR,recurring,VendorUtilities,PO-C001-2023-000544-C001-2023-KR-006030,6,137387.0,137387.0,"6400,2200,2000,1160",통신비 [KR] | 수도광열비 | 전력요금 | 통신비 ref-KR
364f5c65-b0a8-4845-aa84-80cf34923938,C001,2023,2,2023-02-03 15:10:22,R2R_ACCRUAL,R2R,SA,adjustment,InternalDepartment,DOC-C001-2023-000305-C001-2023-SA-002415,4,19861000.0,19861000.0,"2200,6700,7100",미지급 비용 계상 [SA] | 월말 발생액 | C001:결산 조정 | C001:미지급 비용 계상
414129eb-e5b9-44a2-a4e1-7288e4639f96,C001,2022,12,2022-12-27 08:56:02,R2R_ACCRUAL,R2R,SA,automated,InternalDepartment,DOC-C001-2022-002177-C001-2022-SA-029448,2,8518983.0,8518983.0,"6400,2200",결산 조정 | 미지급 비용 계상
80611175-0769-4a25-989d-4364fd27b028,C001,2023,12,2023-12-08 12:29:51,R2R_ACCRUAL,R2R,SA,manual,InternalDepartment,DOC-C001-2023-000857-C001-2023-SA-025733,2,8565.0,8565.0,"6400,2200",C001:월말 발생액 | 결산 조정
4509501f-27ff-4917-8fd7-62714b62050a,C001,2022,12,2022-12-27 13:06:46,R2R_ACCRUAL,R2R,SA,recurring,InternalDepartment,DOC-C001-2022-002225-C001-2022-SA-029469,3,812000.0,812000.0,"2200,6700",C001:결산 조정 | 월말 발생액 ref-SA | 미지급 비용 계상 [SA]
019f6625-aa49-7191-88f0-ec150b35ed89,C001,2024,12,2024-12-31 14:19:32,R2R_CLOSING_ENTRY,R2R,SA,automated,InternalDepartment,CLOSE-C001-2024,14,1006101174981.0,1006101174981.0,"7100,4000,4100,6000,5100,5000,6500,6700",연말 수익 계정 마감 | 연말 비용 계정 마감 | 연말 당기손익 이익잉여금 대체
019f6625-8f0e-7db0-832b-916d41ab8dd8,C001,2022,4,2022-04-30 14:19:25,R2R_MONTH_END_RECLASS,R2R,SA,automated,InternalDepartment,RECLASS-C001-2022-04,2,1693946698.0,1693946698.0,"1300,2120",월말 차변성 부채 선급/미수 재분류 | 월말 차변성 부채 정상잔액 복원
019f6625-1d76-73c1-9fd1-434406308f82,C001,2024,3,2024-03-01 08:12:36,R2R_REVERSAL,R2R,SA,automated,InternalDepartment,ACCR-REV-C001-202402-2912,2,50880000.0,50880000.0,"2200,6700",정상 발생액 미지급 취소 | 정상 발생액 비용 취소
d57812f1-7b4e-4b35-ae5e-afe3b39307b6,C001,2023,7,2023-07-20 10:48:06,TRE_INTEREST_PAYMENT,TRE,BK,adjustment,Bank,PAY-C001-2023-000079-C001-2023-BK-004458,2,13646178.0,13646178.0,"7100,1000",차입금 이자 | C001:차입금 이자
21696bfa-6d0a-422c-902c-7c4cb76238b7,C001,2023,9,2023-09-28 14:30:17,TRE_INTEREST_PAYMENT,TRE,BK,automated,Bank,PAY-C001-2023-000956,2,57222134.0,57222134.0,"7100,1000",이자비용 지급 ref-BK | 이자 정산
e5bfa318-7863-45d0-8af8-666b82b01fc2,C001,2023,4,2023-04-20 10:35:51,TRE_INTEREST_PAYMENT,TRE,BK,manual,Lender,PAY-C001-2023-000805,2,9109923.0,9109923.0,"7100,1000",차입금 이자 [BK] | 이자 정산 ref-BK
b4e2e905-db6e-4069-b78c-8015319160ba,C001,2022,10,2022-10-06 08:34:53,TRE_INTEREST_PAYMENT,TRE,BK,recurring,Bank,PAY-C001-2022-001203,2,875543.0,875543.0,"7100,1000",차입금 이자 [BK] | 차입금 이자 ref-BK
c6983429-b453-4b43-b609-706e51a498f4,C001,2024,12,2024-12-24 15:08:48,TRE_INTEREST_PAYMENT,TRE,KZ,adjustment,Bank,PAY-C001-2024-000616-C001-2024-KZ-002304,2,149101427.0,149101427.0,"7100,1000",차입금 이자 [KZ] | 이자 정산 ref-KZ
8e29637c-6c13-46ef-bc71-aceb91fb4b89,C001,2022,11,2022-11-22 12:05:39,TRE_INTEREST_PAYMENT,TRE,KZ,automated,Lender,PAY-C001-2022-000935,2,90322.0,90322.0,"7100,1000",C001:이자비용 지급 | 이자 정산 [KZ]
69c3490a-fe91-40bb-9166-e89423c6f618,C001,2023,12,2023-12-27 09:17:27,TRE_INTEREST_PAYMENT,TRE,KZ,manual,Lender,PAY-C001-2023-001881,2,3081700.0,3081700.0,"7100,1000",이자 정산 [KZ] | 이자비용 지급 [KZ]
50e1e11f-eadd-4ad5-888c-2667759a9dee,C001,2022,6,2022-06-24 17:22:16,TRE_INTEREST_PAYMENT,TRE,KZ,recurring,Lender,PAY-C001-2022-001615,2,2528583.0,2528583.0,"7100,1000",결산 조정 ref-SA | 이자 정산 [KZ]
a3ea1e4a-5328-4559-9c57-e43672f70c3e,C001,2024,2,2024-02-29 16:36:13,TRE_INTEREST_PAYMENT,TRE,TR,adjustment,Lender,PAY-C001-2024-000874,2,11914186.0,11914186.0,"7100,1000",이자 정산 [TR] | C001:이자비용 지급
fc29ec73-dbde-49fe-8156-cf936c05bb8f,C001,2022,7,2022-07-22 14:15:49,TRE_INTEREST_PAYMENT,TRE,TR,automated,Bank,PAY-C001-2022-000816,2,100323.0,100323.0,"7100,1000",이자 정산 [TR] | 차입금 이자
a92d48cb-88a2-4610-93e2-8bca259fc57a,C001,2024,9,2024-09-10 18:20:54,TRE_INTEREST_PAYMENT,TRE,TR,manual,Lender,PAY-C001-2024-001403,2,546400.0,546400.0,"7100,1000",이자비용 지급 [TR] | 이자 정산 [TR]
f4f53acd-e5b1-4999-ba38-216e4140d001,C001,2023,12,2023-12-05 09:52:53,TRE_INTEREST_PAYMENT,TRE,TR,recurring,Bank,PAY-C001-2023-001299-C001-2023-TR-004037,2,5517.0,5517.0,"7100,1000",이자 정산 [TR] | 차입금 이자 [TR]
939f452f-5c71-4e90-b20e-c6c03c62c3de,C001,2024,2,2024-02-01 10:28:31,TRE_LOAN_DRAWDOWN,TRE,BK,adjustment,Bank,PAY-C001-2024-001086,2,57910.0,57910.0,"1000,2600",차입금 실행 [BK] | 대출금 입금 [BK]
cfea376e-8d8d-44aa-a588-c1c1f62eef94,C001,2022,4,2022-04-07 16:22:39,TRE_LOAN_DRAWDOWN,TRE,BK,automated,Bank,PAY-C001-2022-001261-C001-2022-BK-002092,3,1085548.0,1085548.0,"1000,2400,2600",차입금 실행 ref-BK | 차입금 실행 [BK]
f9d36e5e-2fde-4255-962d-afdbdd10cb2a,C001,2022,7,2022-07-15 15:51:54,TRE_LOAN_DRAWDOWN,TRE,BK,manual,Bank,PAY-C001-2022-001175-C001-2022-BK-004283,2,18053.0,18053.0,"1000,2600",대출금 입금 [BK]
cf44dc6c-5579-4698-8504-06d55c8577e6,C001,2023,9,2023-09-20 07:09:19,TRE_LOAN_DRAWDOWN,TRE,BK,recurring,Bank,PAY-C001-2023-001116-C001-2023-BK-005728,2,2851000.0,2851000.0,"1000,2600",대출금 입금 [BK]
458c4c9a-a66b-4536-9134-506e08b80290,C001,2024,3,2024-03-20 18:57:00,TRE_LOAN_DRAWDOWN,TRE,TR,adjustment,Bank,PAY-C001-2024-000930-C001-2024-TR-000875,2,56621589.0,56621589.0,"1000,2600",C001:은행 차입 | 은행 차입 ref-TR
43d35022-b793-4bc5-85cd-eb62ff11365c,C001,2022,12,2022-12-23 11:17:45,TRE_LOAN_DRAWDOWN,TRE,TR,automated,Bank,PAY-C001-2022-001007,3,513790000.0,513790000.0,"1000,2600,2400",C001:은행 차입 | C001:대출금 입금 | 차입금 실행 ref-TR
3d542232-3515-4f67-b213-c7522e98f230,C001,2023,8,2023-08-21 08:34:28,TRE_LOAN_DRAWDOWN,TRE,TR,manual,Bank,PAY-C001-2023-000048,2,194766.0,194766.0,"1000,2400",차입금 실행 ref-TR | 대출금 입금 [TR]
4be7a1cc-aaa1-46a4-9e8e-b5e0dedaefca,C001,2023,5,2023-05-01 17:45:42,TRE_LOAN_DRAWDOWN,TRE,TR,recurring,Bank,PAY-C001-2023-000892-C001-2023-TR-001439,2,947207.0,947207.0,"1000,2600",fx revaluation close | 은행 차입
