document_id,company_code,fiscal_year,fiscal_period,posting_date,semantic_scenario_id,business_process,document_type,source,counterparty_type,reference,line_count,debit_total,credit_total,top_gl_accounts,line_text_sample
be81153f-8b63-4e15-96a9-981c0422c60b,C001,2024,6,2024-06-17 02:16:03,P2P_PAYMENT,P2P,KZ,adjustment,VendorUtilities,PO-C001-2024-000521,2,5082500.0,5082500.0,"2900,1000",거래처 대금 지급 [KZ] | 구매대금 지급
b0887e9c-c075-4e42-9d0a-ac659b38f493,C001,2022,3,2022-03-04 15:38:05,P2P_PAYMENT,P2P,KZ,automated,VendorRawMaterial,PO-C001-2022-000034-C001-2022-KZ-000404,2,1041688.0,1041688.0,"2200,1000",거래처 대금 지급 ref-KZ | C001:거래처 대금 지급
4cb455b5-7ab3-4288-9476-d7caebbf85d3,C001,2023,9,2023-09-12 08:30:15,P2P_PAYMENT,P2P,KZ,manual,VendorService,PO-C001-2023-000354,2,226783.0,226783.0,"2200,1000",매입채무 결제 | 매입채무 결제 [KZ]
7d3e1909-7110-417a-ad58-581b68e9ee96,C001,2024,4,2024-04-01 08:36:03,P2P_PAYMENT,P2P,KZ,recurring,VendorUtilities,,2,844445.0,844445.0,"2900,1000",거래처 대금 지급 [KZ] | 구매대금 지급
019f65f3-52bb-79f3-8490-10e312575969,C001,2024,6,2024-06-07 03:42:18,P2P_PAYMENT,P2P,SA,automated,VendorOfficeSupplies,PAYB-202406-C001-2024,131,1803428118.0,1803428118.0,"2000,2200,2900,1000",구매대금 지급 ref-KZ | 매입채무 결제 [BK] | C001:거래처 대금 지급 | 매입채무 결제 ref-KZ
d8719fa9-0c94-4c8f-9fb9-fc13e8781222,C001,2022,11,2022-11-14 10:33:52,P2P_VENDOR_INVOICE,P2P,KR,adjustment,VendorRawMaterial,PO-C001-2022-000375-C001-2022-KR-006441,3,21961135.0,21961135.0,"5100,2000,1160",원자재 구매 | 원재료 매입 ref-KR | 매입세액
0f654cc9-26a0-440c-afc9-7604ade5d5e0,C001,2024,1,2024-01-29 19:09:49,P2P_VENDOR_INVOICE,P2P,KR,automated,VendorOfficeSupplies,PO-C001-2024-000519-C001-2024-KR-000539,3,517000.0,517000.0,"6500,2900,1160",복사용지 및 토너 구입 [KR] | 오피스 소모품 구매 [KR] | 매입세액
1d9b4fd7-929e-4890-a58e-8448f7ce8afe,C001,2023,12,2023-12-26 03:27:11,P2P_VENDOR_INVOICE,P2P,KR,manual,VendorRawMaterial,PO-C001-2023-000449-C001-2023-KR-007461,2,21835490.0,21835490.0,"1200,2200",원자재 구매 | C001:원자재 입고
0c0eef03-2e29-4f24-b141-ce18bbfbc1c3,C001,2023,7,2023-07-13 13:47:48,P2P_VENDOR_INVOICE,P2P,KR,recurring,VendorOfficeSupplies,PO-C001-2023-000197-C001-2023-KR-004050,6,569930.0,569930.0,"2900,8000,6500,2200,1160",복사용지 및 토너 구입 | 오피스 소모품 구매 ref-KR | 문구류 구입 [KR] | 오피스 소모품 구매
72b9525f-b53e-45f1-8cf7-b2dbfe06b91f,C001,2023,11,2023-11-08 14:50:46,R2R_ACCRUAL,R2R,SA,adjustment,InternalDepartment,DOC-C001-2023-000521-C001-2023-SA-022937,6,23906200.0,23906200.0,"6400,2200",C001:결산 조정 | 월말 발생액 ref-SA | 미지급 비용 계상 | 결산 조정 ref-SA
ce9ed24d-ec36-4bd8-be18-287776b67eb0,C001,2023,1,2023-01-12 16:27:13,R2R_ACCRUAL,R2R,SA,automated,InternalDepartment,DOC-C001-2023-002405-C001-2023-SA-000825,3,3036123.0,3036123.0,"2200,8000",결산 조정 ref-SA | C001:월말 발생액 | C001:미지급 비용 계상
eae900db-8745-4ed1-93a4-0d2a4737524d,C001,2022,9,2022-09-08 09:35:43,R2R_ACCRUAL,R2R,SA,manual,InternalDepartment,DOC-C001-2022-001874-C001-2022-SA-018474,2,526878.0,526878.0,"8000,2200",미지급 비용 계상 | C001:결산 조정
8d6b5c9d-9e5d-4bac-9406-b2a126db6a10,C001,2022,4,2022-04-29 14:29:11,R2R_ACCRUAL,R2R,SA,recurring,InternalDepartment,DOC-C001-2022-001632-C001-2022-SA-008721,2,26837838.0,26837838.0,"8000,2200",월말 발생액 [SA] | 결산 조정
019f65f3-dd48-7f60-8428-74cd110186b7,C001,2024,12,2024-12-31 13:25:08,R2R_CLOSING_ENTRY,R2R,SA,automated,InternalDepartment,CLOSE-C001-2024,14,1031163215283.0,1031163215283.0,"7100,4000,4100,6000,6100,6050,8000,6500",연말 수익 계정 마감 | 연말 비용 계정 마감 | 연말 당기손익 이익잉여금 대체
019f65f3-ca21-73d1-b575-994c54969819,C001,2022,2,2022-02-28 13:25:03,R2R_MONTH_END_RECLASS,R2R,SA,automated,InternalDepartment,RECLASS-C001-2022-02,2,1831126010.0,1831126010.0,"1000,2400",월말 대변성 자산 정상잔액 복원 | 월말 은행초과인출/신용잔액 재분류
019f65f3-5462-7162-ad10-d09fe16196c5,C001,2022,3,2022-03-01 10:26:38,R2R_REVERSAL,R2R,SA,automated,InternalDepartment,ACCR-REV-C001-202202-2098,2,20740000.0,20740000.0,"2200,6700",정상 발생액 미지급 취소 | 정상 발생액 비용 취소
f7f16fd9-63a5-46d8-872c-bcd8b16b0c63,C001,2023,7,2023-07-13 17:07:21,TRE_INTEREST_PAYMENT,TRE,BK,adjustment,Bank,PAY-C001-2023-001889,2,3793100.0,3793100.0,"7100,1000",차입금 이자 [BK] | 이자 정산 [BK]
6728c123-0c68-474a-8c4c-ae7a8ac50f08,C001,2022,12,2022-12-15 13:41:00,TRE_INTEREST_PAYMENT,TRE,BK,automated,Lender,PAY-C001-2022-001794-C001-2022-BK-007435,2,103971.0,103971.0,"7100,1000",차입금 이자 ref-BK | 이자비용 지급 [BK]
72681c36-915c-4ae7-80d3-cb81843a123b,C001,2022,12,2022-12-29 16:53:36,TRE_INTEREST_PAYMENT,TRE,BK,manual,Lender,PAY-0C01-2022-000892,2,5742273.0,5742273.0,"7100,1000",이자 정산 [BK] | 차입금 이자 ref-BK
bffc4257-77cc-4cc8-8ba9-d689fa650dcc,C001,2022,7,2022-07-25 22:45:42,TRE_INTEREST_PAYMENT,TRE,BK,recurring,Lender,PAY-C001-2022-000985,2,93516.0,93516.0,"7100,1000",차입금 이자 [BK] | 이자비용 지급 ref-BK
0901fd04-041f-4005-b842-b366ead47b97,C001,2024,3,2024-03-26 13:45:10,TRE_INTEREST_PAYMENT,TRE,KZ,adjustment,Lender,PAY-C001-2024-001460,2,5273672.0,5273672.0,"7100,1000",차입금 이자 ref-KZ | C001:이자비용 지급
dbcf73b1-7a34-453d-ae94-f20d1c82765a,C001,2022,5,2022-05-19 11:21:58,TRE_INTEREST_PAYMENT,TRE,KZ,automated,Lender,PAY-C001-2022-001474,2,20073901.0,20073901.0,"7100,1000",이자 정산 | 이자 정산 ref-KZ
dc056737-1e6d-4b8e-bba0-a26cfb74f0b2,C001,2023,2,2023-02-01 12:52:13,TRE_INTEREST_PAYMENT,TRE,KZ,manual,Lender,PAY-C001-2023-001919-C001-2023-KZ-000208,2,2609002.0,2609002.0,"7100,1000",차입금 이자 [KZ] | 이자 정산 [KZ]
5d15fb57-7eeb-488a-8c32-388e6e64ca6e,C001,2022,7,2022-07-22 19:12:52,TRE_INTEREST_PAYMENT,TRE,KZ,recurring,Bank,PAY-C001-2022-000769,2,883132.0,883132.0,"7100,1000",C001:이자비용 지급 | 차입금 이자 [KZ]
fe178c77-b74e-4a87-acbe-16213831350d,C001,2024,4,2024-04-30 09:21:36,TRE_INTEREST_PAYMENT,TRE,TR,adjustment,Bank,,2,279767.0,279767.0,"7100,1000",이자 정산 [TR] | 이자 정산 ref-TR
8c68b752-a6c4-436f-bdc0-2e72f62a6591,C001,2023,4,2023-04-24 18:08:49,TRE_INTEREST_PAYMENT,TRE,TR,automated,Lender,PAY-C001-2023-001235,2,14874.0,14874.0,"7100,1000",차입금 이자 ref-TR | 이자 정산 ref-TR
5fd3ef6e-9d99-4b9b-b50e-90f6fda9c6bc,C001,2024,5,2024-05-13 21:44:16,TRE_INTEREST_PAYMENT,TRE,TR,manual,Bank,PAY-C001-2024-001496,2,51573191.0,51573191.0,"7100,1000",이자비용 지급 [TR] | 차입금 이자 ref-TR
4c966511-db70-4596-bdad-f85eb875a636,C001,2024,11,2024-11-20 10:34:27,TRE_INTEREST_PAYMENT,TRE,TR,recurring,Lender,PAY-C001-2024-000323,3,8180560.0,8180560.0,"1000,7100",결산 조정 ref-SA | 이자 정산 [TR] | 차입금 이자 ref-TR
9864f294-2c03-4bc4-85bd-4af984be8761,C001,2024,12,2024-12-31 20:53:03,TRE_LOAN_DRAWDOWN,TRE,BK,adjustment,Bank,PAY-C001-2024-002069-C001-2024-BK-008153,2,304001.0,304001.0,"1000,2600",차입금 실행 [BK] | 은행 차입 ref-BK
258a793a-5596-4b12-8a85-08b07a59b737,C001,2023,2,2023-02-24 09:13:26,TRE_LOAN_DRAWDOWN,TRE,BK,automated,Bank,PAY-C001-2023-001090-C001-2023-BK-001116,4,117810.0,117810.0,"1000,2600,2400",대출금 입금 | 차입금 실행 ref-BK | 대출금 입금 ref-BK | 은행 차입 [BK]
b037104d-2571-4e20-bdf7-55c397428bcd,C001,2023,11,2023-11-16 11:44:59,TRE_LOAN_DRAWDOWN,TRE,BK,manual,Bank,PAY-C001-2023-001285-C001-2023-BK-007129,2,6280.0,6280.0,"1000,2400",은행 차입 [BK]
cb49befa-ab35-4f71-8ac6-1e878131a4cd,C001,2023,12,2023-12-25 18:07:09,TRE_LOAN_DRAWDOWN,TRE,BK,recurring,Bank,PAY-C001-2023-000549-C001-2023-BK-007882,2,208058.0,208058.0,"1000,2600",대출금 입금 ref-BK | 차입금 실행 ref-BK
e94a4ba2-86f3-424b-8cea-38a11a5b64a1,C001,2022,11,2022-11-29 11:01:21,TRE_LOAN_DRAWDOWN,TRE,TR,adjustment,Bank,PAY-C001-2022-001251,2,3719392.0,3719392.0,"1000,2600",차입금 실행 ref-TR | 차입금 실행 [TR]
c1c3204b-4b1a-45dc-bace-d042d4770b9e,C001,2023,12,2023-12-12 09:22:26,TRE_LOAN_DRAWDOWN,TRE,TR,automated,Lender,PAY-C001-2023-000777-C001-2023-TR-004069,2,2843662.0,2843662.0,"1000,2600",대출금 입금 | 대출금 입금 ref-TR
4831c93c-c415-48f2-afc0-8806ebea9e02,C001,2022,5,2022-05-31 08:58:29,TRE_LOAN_DRAWDOWN,TRE,TR,manual,Lender,PAY-C001-2022-000632-C001-2022-TR-001775,3,7234700.0,7234700.0,"1000,2400,2600",은행 차입 [TR] | C001:차입금 실행
c7b0510f-769c-4796-b710-7fb962381504,C001,2023,2,2023-02-09 13:15:26,TRE_LOAN_DRAWDOWN,TRE,TR,recurring,Bank,PAY-C001-2023-001381,2,70367.0,70367.0,"1000,2600",대출금 입금 [TR] | 대출금 입금
