document_id,company_code,fiscal_year,fiscal_period,posting_date,semantic_scenario_id,business_process,document_type,source,counterparty_type,reference,line_count,debit_total,credit_total,top_gl_accounts,line_text_sample
ed1281c9-4b01-450f-bc38-2e47a9a420e7,C002,2023,1,2023-01-25 03:57:11,P2P_PAYMENT,P2P,KZ,automated,VendorRawMaterial,PO-C002-2023-000774,2,1000.0,1000.0,"2900,1000",구매대금 지급 [KZ]
3e43dc7d-4247-4c54-80d2-c00beae1a434,C001,2022,6,2022-06-29 09:19:19,P2P_PAYMENT,P2P,KZ,manual,VendorRawMaterial,PO-C001-2022-001247,2,1000.0,1000.0,"2000,1000",C001:거래처 대금 지급 | 매입채무 결제 [KZ]
f9c1450a-d63c-4c90-964b-d3730354e568,C001,2024,10,2024-10-16 00:05:00,P2P_PAYMENT,P2P,KZ,recurring,VendorRawMaterial,PO-C001-2024-001660-C001-2024-KZ-000866,2,2645.0,2645.0,"2000,1000",매입채무 결제 [KZ] | 구매대금 지급 [KZ]
019f6590-6ab9-75d3-8b7f-823e703ba066,C002,2024,7,2024-07-10 02:25:55,P2P_PAYMENT,P2P,SA,automated,VendorUtilities,PAYB-202407-C002-0042,131,1569050.0,1569050.0,"2900,2200,2000,1000",C002:매입채무 결제 | C002:거래처 대금 지급 | 매입채무 결제 ref-BK | 매입채무 결제 [BK]
7622586d-9ced-43f9-9e89-c8238062cc60,C003,2023,6,2023-06-06 16:48:23,P2P_VENDOR_INVOICE,P2P,KR,adjustment,VendorRawMaterial,PO-C003-2023-001766-C003-2023-KR-002581,3,2298.0,2298.0,"5000,2200,1160",C003:원재료 매입 | C003:원자재 입고 | 매입세액
8cfb5603-9462-4709-bdd9-7caf15eada53,C001,2023,12,2023-12-02 15:28:13,P2P_VENDOR_INVOICE,P2P,KR,automated,VendorService,PO-C001-2023-001525-C001-2023-KR-006050,3,4546.0,4546.0,"6700,2000,1160",C001:외부 용역비 | 자문수수료 ref-KR | 매입세액
bea3a0f8-aefc-45ac-9677-c21e17d75bc4,C002,2022,4,2022-04-14 12:08:43,P2P_VENDOR_INVOICE,P2P,KR,manual,VendorOfficeSupplies,PO-C002-2022-000135-C002-2022-KR-001551,4,2376.0,2376.0,"6500,2200,2000,1160",복사용지 및 토너 구입 ref-KR | 문구류 구입 [KR] | 매입세액
128c9c07-6dd3-4b30-9a6f-750c9b024e9e,C003,2023,10,2023-10-02 17:10:39,P2P_VENDOR_INVOICE,P2P,KR,recurring,VendorOfficeSupplies,PO-C003-2023-000937-C003-2023-KR-004597,3,12680.0,12680.0,"6500,2200,1160",C003:복사용지 및 토너 구입 | 오피스 소모품 구매 [KR] | 매입세액
88d0a2c6-e8f4-4a2f-a198-d3077e6d843d,C001,2023,7,2023-07-07 11:40:01,R2R_ACCRUAL,R2R,SA,adjustment,InternalDepartment,DOC-C001-2023-003032-C001-2023-SA-010521,2,1000.0,1000.0,"6700,2200",C001:월말 발생액 | 결산 조정 ref-SA
aa09fbf0-0419-4b93-bec9-616147b2f3db,C002,2022,4,2022-04-25 19:46:19,R2R_ACCRUAL,R2R,SA,automated,InternalDepartment,DOC-C002-2022-001046-C002-2022-SA-005828,2,2575.0,2575.0,"6400,2200",C002:미지급 비용 계상
ee0ab6d5-1cbe-442d-9eca-b4bbb6b25bbc,C002,2023,10,2023-10-09 17:14:06,R2R_ACCRUAL,R2R,SA,manual,InternalDepartment,DOC-C002-2023-000946-C002-2023-SA-015250,4,9550.0,9550.0,"2200,8000,6700",결산 조정 | 결산 조정 [SA] | 월말 발생액 | C002:미지급 비용 계상
9c611772-4b22-4d99-b018-fb1b1cdd16eb,C002,2024,4,2024-04-29 07:41:17,R2R_ACCRUAL,R2R,SA,recurring,InternalDepartment,DOC-C002-2024-003076-C002-2024-SA-006352,2,489.0,489.0,"5000,2200",C002:원재료 매입 | C002:월말 발생액
019f6590-ce0c-7602-a9d2-0efe9faaa996,C002,2024,12,2024-12-31 11:36:56,R2R_CLOSING_ENTRY,R2R,SA,automated,InternalDepartment,CLOSE-C002-2024,15,2129684876.0,2129684876.0,"7100,4100,4000,6300,6400,6000,5200,6500",연말 수익 계정 마감 | 연말 비용 계정 마감 | 연말 당기손익 이익잉여금 대체
019f6590-b5fe-7ea2-a8b4-a1b40a5dc1fd,C001,2023,12,2023-12-31 11:36:50,R2R_MONTH_END_RECLASS,R2R,SA,automated,InternalDepartment,RECLASS-C001-2023-12,2,732656.0,732656.0,"1300,2120",월말 차변성 부채 선급/미수 재분류 | 월말 차변성 부채 정상잔액 복원
019f6590-7137-7082-84e5-3c7e41fdace9,C002,2024,4,2024-04-01 10:34:22,R2R_REVERSAL,R2R,SA,automated,InternalDepartment,ACCR-REV-C002-202403-2188,2,50460000.0,50460000.0,"2200,6700",정상 발생액 미지급 취소 | 정상 발생액 비용 취소
4afc6dc9-ba7e-4e3b-9dfd-0bceac527351,C001,2022,2,2022-02-07 06:17:26,TRE_INTEREST_PAYMENT,TRE,BK,adjustment,Lender,PAY-C001-2022-000409,2,1006.0,1006.0,"7100,1000",이자비용 지급 ref-BK | C001:이자 정산
0b994dd1-625e-4b0c-82d2-4f7122e4bf3f,C003,2023,1,2023-01-23 02:54:17,TRE_INTEREST_PAYMENT,TRE,BK,automated,Bank,PAY-C003-2023-000892-C003-2023-BK-000123,4,5974.0,5975.0,"7100,1000",이자 정산 | 이자 정산 ref-BK | C003:이자 정산 | 이자비용 지급
19de2dd6-f97e-4cc5-81bd-7ab582506316,C002,2022,12,2022-12-28 09:56:52,TRE_INTEREST_PAYMENT,TRE,BK,manual,Bank,PAY-C002-2022-000023,2,1000.0,1000.0,"7100,1000",C002:이자 정산 | 이자 정산 [BK]
ec004661-41b4-44c8-ab6b-c6a2b9c96796,C003,2022,10,2022-10-27 07:14:38,TRE_INTEREST_PAYMENT,TRE,BK,recurring,Bank,PAY-C003-2022-000302,2,114302.0,114302.0,"7100,1000",차입금 이자 ref-BK | 차입금 이자 [BK]
2c9a2cf4-8802-4240-915b-b913b93542a0,C002,2024,4,2024-04-02 15:15:18,TRE_INTEREST_PAYMENT,TRE,KZ,adjustment,Bank,PAY-C002-2024-001028,2,28720.0,28720.0,"7100,1000",이자비용 지급 [KZ] | 이자비용 지급
8582ef02-d6d9-4992-bedd-6e597172dc75,C003,2023,4,2023-04-03 01:44:34,TRE_INTEREST_PAYMENT,TRE,KZ,automated,Lender,PAY-C003-2023-001126-C003-2023-KZ-000278,2,5164.0,5164.0,"7100,1000",이자 정산 ref-KZ | 이자 정산
0ac07439-d667-4c42-b426-5f8ca89ebfcd,C003,2022,7,2022-07-27 05:00:06,TRE_INTEREST_PAYMENT,TRE,KZ,manual,Lender,PAY-C003-2022-000121-C003-2022-KZ-000698,2,1000.0,1000.0,"7100,1000",이자비용 지급 | C003:이자비용 지급
de404448-a148-4df9-9d37-317e5c03bf43,C003,2024,1,2024-01-30 04:22:55,TRE_INTEREST_PAYMENT,TRE,KZ,recurring,Lender,PAY-C003-2024-001219,2,1000.0,1000.0,"7100,1000",차입금 이자 [KZ]
ff2e9b1f-46f3-44d4-b453-855af11e5b35,C002,2023,8,2023-08-14 10:30:08,TRE_INTEREST_PAYMENT,TRE,TR,adjustment,Bank,PAY-C002-2023-001244,2,1381.0,1381.0,"7100,1000",C002:이자 정산 | 차입금 이자 ref-TR
0411e42a-60ba-4174-8795-a4301414050b,C002,2024,8,2024-08-28 07:47:08,TRE_INTEREST_PAYMENT,TRE,TR,automated,Bank,PAY-C002-2024-000058,2,1000.0,1000.0,"7100,1000",차입금 이자 ref-TR | C002:차입금 이자
69c92d10-f60c-4a60-915c-bfc3dbebd5c5,C003,2023,10,2023-10-30 01:54:20,TRE_INTEREST_PAYMENT,TRE,TR,manual,Lender,PAY-C003-2023-000763,2,3340.0,3340.0,"7100,1000",이자비용 지급 | 이자비용 지급 ref-TR
616e496f-b3d7-47d7-9722-b29c5e83b57d,C002,2024,3,2024-03-31 05:53:11,TRE_INTEREST_PAYMENT,TRE,TR,recurring,Lender,PAY-C002-2024-000658,2,2682.0,2682.0,"7100,1000",fx revaluation close | 이자비용 지급 [TR]
a1db2ad0-a424-4a53-abbc-c6ffc2ae9a00,C003,2024,12,2024-12-09 11:37:20,TRE_LOAN_DRAWDOWN,TRE,BK,adjustment,Bank,PAY-C003-2024-000644,2,5660.0,5660.0,"1000,2600",대출금 입금 | 대출금 입금 [BK]
9c8a5a40-80b2-4552-be8e-258b9c0f66d1,C003,2022,4,2022-04-26 10:00:46,TRE_LOAN_DRAWDOWN,TRE,BK,automated,Lender,PAY-C003-2022-001319-C003-2022-BK-000701,2,19855.0,19855.0,"1000,2400",대출금 입금 ref-BK | 은행 차입 [BK]
bbcfff34-fcd2-4185-8efa-e2ce84c40f62,C003,2022,8,2022-08-10 15:36:53,TRE_LOAN_DRAWDOWN,TRE,BK,manual,Lender,PAY-C003-2022-000134-C003-2022-BK-001383,2,1000.0,1000.0,"1000,2400",차입금 실행 ref-BK | 은행 차입 ref-BK
d68f089f-52bd-4e41-9ece-1a65554bd07d,C001,2023,8,2023-08-12 09:38:05,TRE_LOAN_DRAWDOWN,TRE,BK,recurring,Lender,PAY-C001-2023-000697,2,2100.0,2100.0,"1000,2600",은행 차입 | C001:차입금 실행
333946a1-656e-46e8-ab62-5d8bc2141f27,C002,2024,11,2024-11-04 18:40:39,TRE_LOAN_DRAWDOWN,TRE,TR,adjustment,Bank,PAY-C002-2024-001197,2,1388.0,1388.0,"1000,2400",차입금 실행 ref-TR | 대출금 입금 [TR]
e94ee326-bf91-4088-b226-b8ff26619f91,C001,2022,9,2022-09-28 23:53:48,TRE_LOAN_DRAWDOWN,TRE,TR,automated,Bank,PAY-C001-2022-001271-C001-2022-TR-000309,2,1000.0,1000.0,"1000,2600",대출금 입금 [TR] | 차입금 실행 ref-TR
6332c3d5-946b-4958-a570-fdb12440f790,C003,2024,6,2024-06-27 17:41:22,TRE_LOAN_DRAWDOWN,TRE,TR,manual,Bank,PAY-C003-2024-001016,6,1000.0,1000.0,"1000,2600,2400",은행 차입 [TR] | 은행 차입 ref-TR | 차입금 실행 [TR] | C003:차입금 실행
f84cecd8-5a1e-4f27-962d-b2ff8979b8e4,C002,2022,7,2022-07-15 23:18:11,TRE_LOAN_DRAWDOWN,TRE,TR,recurring,Lender,PAY-C002-2022-001006,2,1000.0,1000.0,"1000,2600",은행 차입 ref-TR | C002:대출금 입금
